global_idx,set,orgi_index,true_label,pred_label,top1_prob
22414,train,22414,29,29,0.8181084394454956
50689,test,689,32,32,0.8181085586547852
2140,train,2140,31,31,0.8181473612785339
2553,train,2553,80,80,0.8181502819061279
27177,train,27177,37,37,0.8181557059288025
25000,train,25000,3,3,0.8181589245796204
42803,train,42803,49,49,0.8181614279747009
7006,train,7006,10,10,0.8181645274162292
48742,train,48742,32,32,0.8182166814804077
31446,train,31446,69,69,0.8182211518287659
19462,train,19462,22,22,0.8182253241539001
3646,train,3646,32,32,0.8182443976402283
52186,test,2186,73,73,0.8182525634765625
44192,train,44192,96,96,0.818268895149231
46853,train,46853,54,54,0.8182990550994873
11912,train,11912,35,35,0.8183084726333618
15443,train,15443,14,14,0.8183087110519409
7885,train,7885,11,11,0.8183222413063049
47857,train,47857,94,84,0.8183363676071167
47509,train,47509,54,54,0.8183373212814331
409,train,409,5,5,0.8183403611183167
28228,train,28228,57,57,0.8183447122573853
28512,train,28512,89,89,0.8184004426002502
42277,train,42277,58,58,0.8184108138084412
3331,train,3331,80,80,0.8184241056442261
26618,train,26618,47,47,0.8184447884559631
26549,train,26549,8,8,0.8184633255004883
11633,train,11633,59,59,0.8184643387794495
55163,test,5163,13,13,0.8184658288955688
2075,train,2075,89,89,0.818477213382721
246,train,246,54,54,0.8185044527053833
26662,train,26662,33,33,0.8185107111930847
40049,train,40049,10,10,0.8185199499130249
30680,train,30680,47,47,0.8185262084007263
58245,test,8245,61,61,0.8185330033302307
28417,train,28417,44,44,0.8185529112815857
25898,train,25898,0,0,0.8185735940933228
51008,test,1008,30,95,0.8185890913009644
56099,test,6099,0,0,0.8186019062995911
15530,train,15530,47,47,0.8186022043228149
29095,train,29095,89,89,0.8186119198799133
49096,train,49096,47,47,0.8186401724815369
4703,train,4703,66,66,0.818668007850647
303,train,303,85,85,0.8186726570129395
58518,test,8518,16,16,0.8186812996864319
32698,train,32698,80,80,0.8186843395233154
57249,test,7249,48,48,0.818697452545166
26812,train,26812,97,97,0.8187010884284973
32101,train,32101,18,18,0.8187137246131897
33370,train,33370,33,33,0.8187282085418701
10615,train,10615,13,13,0.8187471032142639
50507,test,507,58,58,0.8187538981437683
58071,test,8071,5,94,0.8187578916549683
41093,train,41093,34,34,0.8187659382820129
2500,train,2500,0,0,0.8187772035598755
667,train,667,94,94,0.8188203573226929
289,train,289,84,84,0.8188291788101196
43248,train,43248,10,10,0.8188450336456299
25757,train,25757,91,91,0.8188525438308716
34039,train,34039,48,48,0.8188552856445312
56183,test,6183,52,96,0.8188773989677429
10764,train,10764,25,25,0.8189038634300232
19075,train,19075,49,33,0.8189159631729126
19055,train,19055,9,9,0.8189247250556946
35054,train,35054,66,66,0.8189347386360168
53841,test,3841,36,36,0.8189405798912048
41538,train,41538,70,70,0.8189448714256287
52922,test,2922,5,5,0.8189547657966614
11185,train,11185,10,10,0.8189715147018433
24513,train,24513,87,87,0.818987250328064
4277,train,4277,42,42,0.8189932703971863
50209,test,209,93,93,0.8190329074859619
19966,train,19966,19,19,0.819038450717926
24290,train,24290,9,9,0.8191024661064148
59244,test,9244,57,0,0.8191183805465698
5636,train,5636,77,77,0.8191418647766113
784,train,784,36,36,0.8191565871238708
49191,train,49191,43,43,0.8191587924957275
32418,train,32418,76,69,0.8191614151000977
16196,train,16196,31,31,0.8191636204719543
59125,test,9125,51,51,0.8191657662391663
44180,train,44180,0,0,0.8191959857940674
4221,train,4221,8,8,0.819196879863739
15916,train,15916,32,32,0.8191969394683838
24874,train,24874,92,92,0.8192424178123474
55689,test,5689,78,78,0.8192455768585205
27763,train,27763,88,88,0.8192461729049683
21092,train,21092,85,85,0.8192481398582458
58699,test,8699,83,83,0.819254457950592
45323,train,45323,61,61,0.8192607760429382
38692,train,38692,89,89,0.8192616105079651
12914,train,12914,45,45,0.819277286529541
54640,test,4640,0,0,0.8192873597145081
52904,test,2904,29,29,0.8192902207374573
15139,train,15139,58,58,0.8193132281303406
43990,train,43990,3,3,0.8193169832229614
55150,test,5150,91,91,0.8193389773368835
31175,train,31175,32,32,0.8193466067314148
2202,train,2202,85,85,0.819349467754364
30726,train,30726,30,30,0.8193680047988892
7768,train,7768,67,67,0.8193844556808472
17481,train,17481,8,8,0.8194106221199036
23264,train,23264,57,57,0.8194248676300049
1288,train,1288,52,52,0.8194264769554138
45878,train,45878,42,42,0.8194290995597839
17352,train,17352,32,32,0.8194456100463867
1470,train,1470,19,19,0.8194671869277954
47171,train,47171,36,36,0.8194727301597595
58534,test,8534,60,60,0.8194829821586609
18671,train,18671,8,8,0.8195070624351501
16759,train,16759,85,85,0.819523274898529
12197,train,12197,27,27,0.8195645809173584
34951,train,34951,49,49,0.8195675015449524
41794,train,41794,26,26,0.8195691108703613
32550,train,32550,57,57,0.8195852041244507
31998,train,31998,11,11,0.8195883631706238
10191,train,10191,5,5,0.8195887207984924
40014,train,40014,80,59,0.8195915222167969
885,train,885,46,46,0.8196112513542175
57289,test,7289,48,48,0.8196219205856323
59150,test,9150,72,72,0.8196308016777039
44681,train,44681,37,37,0.8196523189544678
17069,train,17069,60,60,0.819682776927948
56548,test,6548,56,56,0.819692850112915
33313,train,33313,31,31,0.8197145462036133
30273,train,30273,45,45,0.8197150230407715
5288,train,5288,85,85,0.8197289109230042
24418,train,24418,80,80,0.8197356462478638
25162,train,25162,85,85,0.8197438716888428
37188,train,37188,67,67,0.8197594881057739
54284,test,4284,45,45,0.8197792172431946
27124,train,27124,87,87,0.8197920918464661
18354,train,18354,64,64,0.8197975754737854
43544,train,43544,83,83,0.8198097944259644
40217,train,40217,30,30,0.8198169469833374
26163,train,26163,73,73,0.8198279142379761
53763,test,3763,85,85,0.8198285102844238
11212,train,11212,29,29,0.8198291063308716
16133,train,16133,45,45,0.8198402523994446
12907,train,12907,59,59,0.8198513388633728
28363,train,28363,7,7,0.8198816776275635
16556,train,16556,70,70,0.8198819160461426
10564,train,10564,72,72,0.819896936416626
8515,train,8515,49,49,0.8199023008346558
57987,test,7987,29,29,0.8199039697647095
55821,test,5821,36,36,0.8199167847633362
2505,train,2505,36,36,0.8199200630187988
17276,train,17276,87,87,0.8199365139007568
39722,train,39722,57,57,0.8199415802955627
40335,train,40335,84,84,0.8199428915977478
43884,train,43884,59,59,0.8199506998062134
2383,train,2383,46,46,0.8199974298477173
44407,train,44407,29,29,0.819999635219574
56566,test,6566,50,74,0.8200114965438843
45981,train,45981,62,62,0.8200334310531616
55884,test,5884,16,16,0.8200353980064392
39347,train,39347,3,3,0.8200746774673462
29637,train,29637,27,27,0.8200820088386536
50861,test,861,33,96,0.8200887441635132
47798,train,47798,20,20,0.8201035261154175
12417,train,12417,54,54,0.8201341032981873
57245,test,7245,18,18,0.8201431632041931
53564,test,3564,13,13,0.8201568722724915
9044,train,9044,10,10,0.820163369178772
54592,test,4592,30,30,0.8201786875724792
19319,train,19319,89,89,0.8201886415481567
23014,train,23014,12,12,0.8202069997787476
3597,train,3597,8,8,0.8202337026596069
11033,train,11033,18,18,0.8202467560768127
24510,train,24510,32,32,0.8202546238899231
16033,train,16033,28,28,0.8203021883964539
37023,train,37023,56,56,0.8203210234642029
43324,train,43324,89,89,0.8203245997428894
58524,test,8524,33,33,0.8203497529029846
57471,test,7471,48,48,0.8203600645065308
34931,train,34931,14,14,0.8203784823417664
54599,test,4599,56,56,0.8204127550125122
53847,test,3847,62,62,0.8204153180122375
39346,train,39346,30,30,0.8204393982887268
41737,train,41737,80,80,0.8204498291015625
18385,train,18385,98,98,0.820464015007019
14422,train,14422,38,38,0.8205105662345886
58425,test,8425,4,4,0.8205195665359497
36923,train,36923,45,45,0.8205339908599854
32445,train,32445,14,14,0.8205462098121643
14714,train,14714,92,51,0.82057785987854
39004,train,39004,49,49,0.8205890655517578
18116,train,18116,30,30,0.8206212520599365
53319,test,3319,15,15,0.8206219673156738
30498,train,30498,10,10,0.8206295371055603
32987,train,32987,65,65,0.8206307888031006
44003,train,44003,25,25,0.820637583732605
58191,test,8191,8,8,0.820639967918396
43376,train,43376,38,38,0.8206407427787781
26008,train,26008,80,80,0.8206460475921631
43062,train,43062,42,42,0.8206556439399719
27275,train,27275,10,10,0.8206663727760315
33191,train,33191,50,50,0.8206874132156372
58037,test,8037,73,73,0.820744514465332
50107,test,107,17,17,0.8207892179489136
429,train,429,6,6,0.8207998275756836
11383,train,11383,8,8,0.8208053708076477
1796,train,1796,67,67,0.8208104968070984
30399,train,30399,92,92,0.8208133578300476
857,train,857,36,36,0.8208147883415222
44889,train,44889,29,29,0.8208208680152893
58944,test,8944,58,58,0.8208697438240051
53625,test,3625,92,92,0.8208773732185364
58683,test,8683,47,47,0.8209055662155151
20314,train,20314,27,27,0.8209284543991089
48821,train,48821,69,69,0.8209409117698669
24983,train,24983,64,64,0.8209460973739624
28272,train,28272,85,85,0.82097327709198
56084,test,6084,29,29,0.8209767937660217
49374,train,49374,42,42,0.8209955096244812
9183,train,9183,10,10,0.8209962248802185
5598,train,5598,47,47,0.8210157155990601
35854,train,35854,3,3,0.82103031873703
31055,train,31055,85,85,0.8210523128509521
5265,train,5265,91,91,0.8210550546646118
20282,train,20282,42,42,0.8210709095001221
47633,train,47633,54,54,0.8210762143135071
36697,train,36697,42,42,0.8211197853088379
51591,test,1591,64,64,0.8211347460746765
19041,train,19041,21,21,0.8211389183998108
5965,train,5965,35,35,0.8211424350738525
51033,test,1033,72,74,0.8211551904678345
59248,test,9248,3,3,0.8211609125137329
56977,test,6977,79,79,0.8211671113967896
8943,train,8943,31,31,0.8211678266525269
32798,train,32798,38,38,0.8211715221405029
11822,train,11822,39,39,0.8211917877197266
12941,train,12941,97,97,0.8212111592292786
38851,train,38851,49,49,0.8212125301361084
38143,train,38143,42,42,0.8212342262268066
27865,train,27865,58,58,0.8212354183197021
52410,test,2410,54,54,0.8212360739707947
10373,train,10373,89,89,0.8212683200836182
19172,train,19172,27,27,0.8212814927101135
38293,train,38293,10,10,0.8212841749191284
1159,train,1159,6,6,0.8213346600532532
30046,train,30046,19,19,0.8213639259338379
44653,train,44653,29,29,0.8213648796081543
50021,test,21,49,49,0.8214225172996521
50602,test,602,83,83,0.8214259743690491
39282,train,39282,48,48,0.8214507102966309
22405,train,22405,6,6,0.8214594721794128
57608,test,7608,11,11,0.8214651346206665
25204,train,25204,84,84,0.8215140104293823
46059,train,46059,59,59,0.8215429782867432
59190,test,9190,76,76,0.8216016888618469
23102,train,23102,25,25,0.8216038346290588
35023,train,35023,13,13,0.821609616279602
54059,test,4059,19,3,0.8216245770454407
27036,train,27036,67,67,0.8216559886932373
45223,train,45223,84,84,0.8216648101806641
24453,train,24453,61,61,0.8216923475265503
44865,train,44865,59,59,0.821715235710144
2822,train,2822,84,84,0.8217242360115051
47723,train,47723,85,85,0.8217271566390991
5814,train,5814,84,84,0.8217357993125916
10096,train,10096,83,83,0.8217461109161377
1705,train,1705,2,2,0.8217567801475525
50043,test,43,73,73,0.8217710852622986
27156,train,27156,2,2,0.8217963576316833
46827,train,46827,32,32,0.8218188881874084
46661,train,46661,39,39,0.8218376636505127
23233,train,23233,38,38,0.8218390941619873
37574,train,37574,75,75,0.821843147277832
17917,train,17917,70,70,0.8218472599983215
34587,train,34587,60,60,0.8218801617622375
59912,test,9912,72,72,0.8218852281570435
23880,train,23880,27,27,0.821905791759491
58882,test,8882,36,36,0.8219068050384521
37570,train,37570,10,10,0.821910560131073
5240,train,5240,46,46,0.8219165205955505
38017,train,38017,8,8,0.8219389915466309
33657,train,33657,57,57,0.8219420909881592
21504,train,21504,50,50,0.8219467997550964
41431,train,41431,21,21,0.8219597339630127
42494,train,42494,50,50,0.8219747543334961
53855,test,3855,39,39,0.8219761252403259
37852,train,37852,3,3,0.8220004439353943
17198,train,17198,92,92,0.8220048546791077
42904,train,42904,49,49,0.8220089673995972
57024,test,7024,46,46,0.8220240473747253
55893,test,5893,58,58,0.8220373392105103
48217,train,48217,10,10,0.8221026659011841
25075,train,25075,99,99,0.8221407532691956
44222,train,44222,57,57,0.8221637010574341
49544,train,49544,16,16,0.8221792578697205
47611,train,47611,92,92,0.8221899271011353
47996,train,47996,91,91,0.8221960663795471
43935,train,43935,71,71,0.8222053050994873
52419,test,2419,86,86,0.8222410678863525
5432,train,5432,27,27,0.8222447037696838
20858,train,20858,83,83,0.8222474455833435
24742,train,24742,92,92,0.8222705125808716
43816,train,43816,14,14,0.8222855925559998
47394,train,47394,3,3,0.8222948312759399
53476,test,3476,37,90,0.8223063945770264
29989,train,29989,57,57,0.822310745716095
36553,train,36553,46,46,0.8223199248313904
39130,train,39130,86,86,0.8223222494125366
50126,test,126,21,21,0.8223465085029602
25673,train,25673,11,11,0.8223543167114258
57950,test,7950,42,88,0.8223685026168823
25060,train,25060,51,51,0.822385847568512
5731,train,5731,49,49,0.8223963975906372
1122,train,1122,84,84,0.822406530380249
42476,train,42476,85,85,0.822411835193634
11076,train,11076,57,57,0.8224326372146606
24555,train,24555,41,41,0.822443425655365
45692,train,45692,8,8,0.8225088119506836
29206,train,29206,42,42,0.8225114941596985
20725,train,20725,30,30,0.8225250244140625
40650,train,40650,35,35,0.8225353360176086
41723,train,41723,27,44,0.8225436210632324
11332,train,11332,32,32,0.8225589990615845
37786,train,37786,62,62,0.8225765228271484
41275,train,41275,30,30,0.8225916028022766
59331,test,9331,25,25,0.8226320743560791
58407,test,8407,97,97,0.8226379752159119
42950,train,42950,84,84,0.8226539492607117
1354,train,1354,25,25,0.8226550817489624
17737,train,17737,49,49,0.8226621150970459
50876,test,876,41,41,0.8226847052574158
16800,train,16800,8,8,0.8226898312568665
43291,train,43291,94,94,0.8226931691169739
58070,test,8070,6,6,0.8226948976516724
40050,train,40050,48,48,0.8227332830429077
14347,train,14347,52,52,0.8227742314338684
40759,train,40759,75,75,0.8227810263633728
33987,train,33987,38,38,0.8227817416191101
33623,train,33623,10,10,0.8227828145027161
15950,train,15950,59,59,0.8227831125259399
3872,train,3872,60,60,0.8227832317352295
47838,train,47838,92,92,0.822795569896698
42702,train,42702,42,42,0.8228040933609009
33778,train,33778,44,44,0.8228095173835754
24509,train,24509,55,55,0.8228136897087097
40155,train,40155,26,26,0.8228179812431335
51679,test,1679,7,7,0.8228434324264526
32295,train,32295,29,29,0.8228505849838257
56682,test,6682,67,74,0.8228607773780823
10724,train,10724,32,32,0.8228932023048401
12057,train,12057,64,64,0.8229097723960876
43713,train,43713,49,49,0.8229261636734009
17884,train,17884,32,32,0.8229407668113708
29944,train,29944,15,15,0.8229801654815674
9021,train,9021,38,38,0.823007345199585
54963,test,4963,70,70,0.823036253452301
50247,test,247,44,44,0.8230379223823547
58717,test,8717,13,13,0.8230507373809814
45103,train,45103,83,83,0.8230822086334229
49397,train,49397,83,83,0.8230844140052795
3757,train,3757,0,0,0.8231152892112732
43192,train,43192,92,92,0.8231253623962402
57602,test,7602,59,59,0.8231370449066162
53157,test,3157,64,64,0.8231434226036072
21721,train,21721,78,78,0.8231467604637146
43067,train,43067,57,57,0.8231568336486816
40914,train,40914,42,42,0.8231595158576965
14532,train,14532,97,97,0.8231871724128723
13278,train,13278,99,99,0.8232084512710571
1148,train,1148,4,4,0.8232260346412659
23089,train,23089,35,35,0.8232429623603821
14384,train,14384,10,10,0.8232713341712952
1852,train,1852,35,35,0.8232725262641907
26204,train,26204,49,49,0.8232744932174683
19822,train,19822,57,57,0.8232784271240234
21604,train,21604,6,6,0.8232800364494324
28100,train,28100,23,71,0.823287308216095
22998,train,22998,38,38,0.8232905864715576
58906,test,8906,89,89,0.8233204483985901
23557,train,23557,91,91,0.8233612179756165
23190,train,23190,38,38,0.8233667016029358
4039,train,4039,5,5,0.8233672380447388
32750,train,32750,42,42,0.8233702182769775
17057,train,17057,63,63,0.8233928084373474
43963,train,43963,71,71,0.8233957886695862
16733,train,16733,89,89,0.8234075903892517
41800,train,41800,48,48,0.8234123587608337
54340,test,4340,0,0,0.8234761357307434
57062,test,7062,36,36,0.8234831690788269
41694,train,41694,48,48,0.823525607585907
38269,train,38269,9,9,0.8235281109809875
53253,test,3253,10,61,0.8235328197479248
29777,train,29777,49,49,0.8235607743263245
1716,train,1716,64,64,0.8235610723495483
51945,test,1945,84,84,0.8235622048377991
47451,train,47451,89,89,0.8235796689987183
54733,test,4733,93,74,0.8236006498336792
38762,train,38762,57,57,0.8236076831817627
37859,train,37859,92,92,0.8236133456230164
53321,test,3321,37,37,0.8236289620399475
35844,train,35844,50,50,0.8236460089683533
21603,train,21603,5,5,0.8236596584320068
9458,train,9458,25,25,0.8236703276634216
2973,train,2973,8,8,0.8236705660820007
1509,train,1509,84,84,0.8236757516860962
57241,test,7241,30,30,0.823692262172699
57645,test,7645,18,18,0.8237051367759705
13763,train,13763,89,89,0.8237307071685791
32276,train,32276,14,14,0.8237717747688293
19923,train,19923,80,80,0.8237720727920532
